sample_id,dataset,match_id,video_relpath,annotation_relpath,start_frame,hit_frame,end_frame,duration_frames,player_side,raw_label,canonical_label,coarse_label,fps,frame_width,frame_height,split,annotation_source,valid
fine_badminton_m03_00513,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,51887,,51913,27,lower,Clear Return of Serve,Clear Return of Serve,clear,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00514,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,51913,,51925,13,upper,Smash(Full-length),Smash(Full-length),smash,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00515,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,51925,,51947,23,lower,Lift Return of Smash,Lift Return of Smash,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00516,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,51953,,51977,25,upper,Net Shot,Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00517,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,51979,,52013,35,lower,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00518,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,52015,,52029,15,upper,Short Smash,Short Smash,smash,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00519,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,52031,,52047,17,lower,Lift Return of Smash,Lift Return of Smash,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00520,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,52047,,52065,19,upper,Drive,Drive,drive,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00521,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,52765,,52781,17,upper,Short Serve,Short Serve,serve,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00522,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,52781,,52795,15,lower,Soft Net Shot Return of Serve,Soft Net Shot Return of Serve,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00523,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,52799,,52817,19,upper,Soft Net Shot,Soft Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00524,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,52819,,52841,23,lower,Overhead Cross-court Net Shot,Overhead Cross-court Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00525,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,53431,,53451,21,lower,Net Shot,Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00526,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,53453,,53481,29,upper,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00527,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,53483,,53491,9,lower,Drop Shot,Drop Shot,drop,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00528,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,53493,,53515,23,upper,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00529,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54231,,54249,19,upper,Drive,Drive,drive,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00530,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54251,,54269,19,lower,Cross-court Net Return of Serve,Cross-court Net Return of Serve,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00531,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54271,,54287,17,upper,Push Shot,Push Shot,net_attack,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00532,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54289,,54327,39,lower,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00533,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54329,,54339,11,upper,Short Smash,Short Smash,smash,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00534,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54339,,54359,21,lower,Lift Return of Smash,Lift Return of Smash,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00535,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54359,,54367,9,upper,Net Kill,Net Kill,net_attack,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00536,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54369,,54379,11,lower,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00537,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,54379,,54389,11,upper,Net Kill,Net Kill,net_attack,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00538,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58045,,58071,27,upper,Lift Return of Serve,Lift Return of Serve,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00539,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58073,,58083,11,lower,Drop Shot,Drop Shot,drop,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00540,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58085,,58103,19,upper,Soft Net Shot,Soft Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00541,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58105,,58123,19,lower,Net Shot,Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00542,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58125,,58157,33,upper,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00543,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58159,,58179,21,lower,Drop Shot,Drop Shot,drop,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00544,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58181,,58203,23,upper,Soft Net Shot,Soft Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00545,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58203,,58237,35,lower,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00546,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58239,,58281,43,upper,High Clear,High Clear,clear,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00547,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58640,,58660,21,lower,Short Serve,Short Serve,serve,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00548,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58660,,58696,37,upper,Lift Return of Serve,Lift Return of Serve,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00549,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58698,,58716,19,lower,Drop Shot,Drop Shot,drop,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00550,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58718,,58738,21,upper,Net Shot,Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00551,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58742,,58762,21,lower,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00552,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,58764,,58776,13,upper,Smash(Full-length),Smash(Full-length),smash,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00553,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59213,,59231,19,upper,Short Serve,Short Serve,serve,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00554,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59233,,59263,31,lower,Lift Return of Serve,Lift Return of Serve,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00555,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59265,,59277,13,upper,Short Smash,Short Smash,smash,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00556,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59277,,59299,23,lower,Drop Shot,Drop Shot,drop,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00557,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59299,,59317,19,upper,Soft Net Shot,Soft Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00558,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59319,,59341,23,lower,Underhead Cross-court Net Shot,Underhead Cross-court Net Shot,net_shot,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00559,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59341,,59367,27,upper,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00560,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59369,,59375,7,lower,Drive,Drive,drive,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00561,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59377,,59395,19,upper,Drop Shot,Drop Shot,drop,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00562,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59395,,59421,27,lower,Lift,Lift,lift,25.0,1280,720,train,Fine-Badminton-v1.0,True
fine_badminton_m03_00563,fine_badminton,2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA),videos/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA).mp4,annotations/2014 THE STAR AUSTRALIAN BADMINTON OPEN-F-MS-Lin Dan (CHN) VS Simon Santoso (INA)_dataframe.csv,59423,,59433,11,upper,Jump Smash,Jump Smash,smash,25.0,1280,720,train,Fine-Badminton-v1.0,True
